id,status,title,slug,date,modified,word_count,main_word_count,has_sources,source_items,source_links,bare_source_urls,internal_links,external_links,has_thumb,thumb_alt,focus,seo,desc,faq_visible,faq_schema,traffic,issues
572,publish,تفاوت فیزیک کوانتوم و مکانیک کوانتومی چیست؟,quantum-physics-vs-quantum-mechanics,2026-09-01 09:01:13,2026-09-18 02:47:54,706,664,True,2,0,0,4,0,True,اینفوگرافیک آموزشی «تفاوت فیزیک کوانتوم و مکانیک کوانتمی چیست؟»,,,فرق فیزیک کوانتوم و مکانیک کوانتومی چیست؟ یکی چتر گستردهٔ رشته است و دیگری هستهٔ ریاضی آن؛ و کجا این تفاوت مهم می‌شود.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
573,publish,تمثیل تاس در مقابل تمثیل سکه: کدام برای عدم قطعیت بهتر است؟,coin-vs-dice-quantum-uncertainty,2026-09-01 09:01:13,2026-09-03 02:59:42,761,730,True,2,0,0,4,0,True,اینفوگرافیک آموزشی «تمثیل تاس در مقابل تمثیل سکه: کدام برای عدم قطعیت بهتر است؟»,,,برای فهم عدم قطعیت، سکه بهتر است یا تاس؟ هیچ‌کدام به‌تنهایی. محک زدن دو تمثیل و معرفی تصویری که کمتر می‌شکند.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
574,publish,تمرین ذهنی: خودتان یک تمثیل بسازید و مرزش را پیدا کنید,quantum-analogy-exercise-boundary,2026-09-01 09:01:13,2026-09-03 03:57:14,817,779,True,2,0,0,2,0,True,اینفوگرافیک آموزشی «تمرین ذهنی: خودتان یک تمثیل بسازید و مرزش را پیدا کنید»,,,چطور خودتان یک تمثیل کوانتومی بسازید و مرزش را پیدا کنید؟ دستور کار چهارقدمی، یک نمونهٔ کارشده و چهار تلهٔ رایج.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
2086,publish,نقشهٔ ذهنی پنج‌گانه برای فهم درست کوانتوم,quantum-fivefold-mental-map,2026-09-03 02:40:17,2026-09-03 02:40:18,1093,1069,True,3,3,3,6,3,True,اینفوگرافیک آموزشی «نقشهٔ ذهنی پنج‌گانه برای فهم درست کوانتوم»,,,پنج مفهوم کلیدی که ستون فهم کوانتوم‌اند. نقشه‌ای ذهنی برای اینکه در انبوه اصطلاحات گم نشوید و مطالب را به هم وصل کنید.,0,False,yellow,فاقد کلیدواژه کانونی
2087,publish,حسگرهای کوانتومی؛ آیندهٔ دقت اندازه‌گیری,quantum-sensors,2026-09-03 02:47:09,2026-09-18 02:10:28,1105,1079,True,3,3,3,6,3,True,اینفوگرافیک آموزشی «حسگرهای کوانتمی؛ آیندهٔ دقت اندازه‌گیری»,,,حسگرهای کوانتومی چطور دقت را بالا می‌برند؟ سه اهرم اصلی، نمونه‌هایی که امروز کار می‌کنند، و آنچه هنوز در راه است.,0,False,yellow,فاقد کلیدواژه کانونی
2088,publish,درهم‌تنیدگی در کامپیوترهای کوانتومی امروزی,entanglement-quantum-computers,2026-09-02 21:06:28,2026-09-03 02:42:08,969,943,True,3,3,3,6,3,True,اینفوگرافیک آموزشی «درهم‌تنیدگی در کامپیوترهای کوانتمی امروزی»,,,درهم‌تنیدگی چه نقشی در کامپیوتر کوانتومی دارد؟ چرا بدون آن مزیتی در کار نیست، و تفاوتش با موازی‌کاری ساده.,0,False,yellow,فاقد کلیدواژه کانونی
2090,publish,زنان فراموش‌شدهٔ فیزیک کوانتوم,forgotten-women-quantum,2026-09-02 21:06:28,2026-09-03 02:09:06,1147,1115,True,4,4,4,2,4,True,اینفوگرافیک آموزشی «زنان فراموش‌شدهٔ فیزیک کوانتوم»,,,زنان فراموش‌شدهٔ فیزیک کوانتوم: ماریا گوپرت مایر، چین-شیونگ وو و لیزه مایتنر — سه سهم بزرگ که کمتر نامشان برده می‌شود.,0,False,yellow,فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
2091,publish,شرودینگر: زندگی، معادله و گربه‌ای که هرگز نداشت,schrodinger-life-equation,2026-09-03 02:43:49,2026-09-03 02:43:50,748,723,True,3,3,3,3,3,True,اینفوگرافیک آموزشی «شرودینگر: زندگی، معادله و گربه‌ای که هرگز نداشت»,,,شرودینگر که بود و چرا هرگز گربه نداشت؟ معادله‌ای که در تعطیلات اسکی نوشت، و کتابی که به کشف ساختار دی‌ان‌ای کمک کرد.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
2092,publish,فاینمن: نابغه‌ای که کوانتوم را ساده توضیح می‌داد,feynman-quantum-explainer,2026-09-02 21:06:29,2026-09-03 02:28:31,836,812,True,3,3,3,4,3,True,اینفوگرافیک آموزشی «فاینمن: نابغه‌ای که کوانتوم را ساده توضیح می‌داد»,,,ریچارد فاینمن که بود و چرا هنوز الگوی توضیح ساده است؟ از لوس آلاموس تا دیاگرام‌های فاینمن و درس‌های مشهورش.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
2093,publish,منابع معتبر فارسی و انگلیسی برای یادگیری عمیق‌تر کوانتوم,quantum-learning-resources,2026-09-02 21:06:29,2026-09-03 02:33:37,843,816,True,3,3,3,5,3,False,,,,از کجا کوانتوم یاد بگیریم؟ مسیر پله‌به‌پله از مفاهیم بدون ریاضی تا درس دانشگاهی، با معرفی منابع فارسی و انگلیسی معتبر.,0,False,red,فاقد تصویر شاخص | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
2094,publish,نبرد اینشتین و بور بر سر معنای کوانتوم,einstein-bohr-debate,2026-09-02 21:06:29,2026-09-03 02:34:28,947,913,True,3,3,3,6,3,True,اینفوگرافیک آموزشی «نبرد اینشتین و بور بر سر معنای کوانتوم»,,,نبرد فکری اینشتین و بور بر سر چه بود؟ از سولوی ۱۹۲۷ تا مقالهٔ EPR، و داوری نهایی که سال‌ها بعد از آزمایش آمد.,0,False,yellow,فاقد کلیدواژه کانونی
2096,publish,پنل خورشیدی و اثر فوتوالکتریک؛ تبدیل نور به جریان زندگی,solar-cells-photoelectric,2026-09-03 02:39:07,2026-09-03 02:39:08,984,959,True,3,3,3,5,3,True,اینفوگرافیک آموزشی «پنل خورشیدی و اثر فوتوالکتریک؛ تبدیل نور به جریان زندگی»,,,سلول خورشیدی چطور نور را به برق تبدیل می‌کند؟ از اثر فوتوالکتریک اینشتین تا پنل‌های امروزی روی پشت‌بام.,0,False,yellow,فاقد کلیدواژه کانونی
2097,publish,چرا ریاضیات کوانتوم درست است ولی فهمش سخت است؟,why-quantum-math-works,2026-09-03 02:39:33,2026-09-03 02:39:33,921,890,True,3,3,3,6,3,False,,,,چرا ریاضیات کوانتوم این‌قدر دقیق جواب می‌دهد اما فهمش سخت است؟ تفاوت محاسبه کردن با تصویر ذهنی ساختن.,0,False,red,فاقد تصویر شاخص | فاقد کلیدواژه کانونی
2098,publish,کامپیوتر کوانتومی چیست و چقدر با واقعیت فاصله دارد؟,quantum-computer-reality,2026-09-02 21:06:29,2026-09-18 02:43:55,883,855,True,4,4,4,6,4,True,اینفوگرافیک آموزشی «کامپیوتر کوانتمی چیست و چقدر با واقعیت فاصله دارد؟»,,,کامپیوتر کوانتومی واقعاً چه می‌کند؟ از بیت تا کیوبیت، وضعیت امروز در دوران پرخطا، و چه کارهایی از آن برنمی‌آید.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
309,publish,نامساوی بل,bell-inequality,2026-09-03 03:21:12,2026-09-03 03:21:13,832,832,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «نامساوی بل»,,,نامساوی بل چیست و چرا مهم‌ترین قضیهٔ فیزیک نامیده می‌شود؟ از متغیرهای پنهان اینشتین تا آزمایش‌های بدون روزنه و نوبل ۲۰۲۲.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
318,publish,قطب‌نمای پرندگان,bird-quantum-compass,2026-09-03 03:18:13,2026-09-03 03:18:13,830,830,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «قطب‌نمای پرندگان»,کریپتوکروم، سسک باغی ،جهت‌یابی مغناطیسی، میدان مغناطیسی زمین، قطب‌نمای کوانتومی پرندگان،,قطب‌نمای کوانتومی پرندگان: راز جهت‌یابی با میدان مغناطیسی زمین,چطور یک سسک ۲۰ گرمی بدون نقشه مسیر مهاجرت را پیدا می‌کند؟ با نظریه جفت رادیکال، کریپتوکروم و حس مغناطیسی در چشم پرندگان آشنا شوید.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ لینک داخلی
319,publish,حس بویایی؛ شکل یا ارتعاش؟,quantum-smell,2026-09-03 03:19:19,2026-09-03 03:19:20,795,795,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «حس بویایی؛ شکل یا ارتعاش؟»,,,آیا حس بویایی کوانتومی است؟ نظریهٔ ارتعاش لوکا تورین، تونل‌زنی غیرکشسان الکترون، و آزمون دوتریوم با نتایج متناقضش.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
321,publish,آیا مغز کوانتومی است؟,is-the-brain-quantum,2026-09-03 03:20:41,2026-09-03 03:20:42,877,877,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «آیا مغز کوانتمی است؟»,,,آیا مغز کوانتومی است؟ نظریهٔ پنروز و هامروف، محاسبهٔ ویرانگر تگمارک، و چطور ادعاهای شبه‌علمی را تشخیص دهیم.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
504,publish,فوتون دقیقا چیست ؟,photon,2026-09-03 03:16:46,2026-09-18 02:46:10,959,959,False,0,0,0,7,2,True,اینفوگرافیک آموزشی «فوتون دقیقاً چیست؟»,,,فوتون چیست و از چه ساخته شده؟ رابطهٔ انرژی و بسامد، فرق شدت نور با انرژی هر فوتون، و جایی که فوتون در زندگی شما هست.,0,False,red,فاقد بخش منابع | فاقد کلیدواژه کانونی
505,publish,الکترون چیست؟ ویژگی‌ها، نقش در اتم و برق,electron,2026-09-03 03:16:13,2026-09-03 03:16:14,899,899,False,0,0,0,9,3,True,اینفوگرافیک آموزشی «الکترون چیست؟ ویژگی‌ها، نقش در اتم و برق»,,,الکترون چیست و کجای اتم قرار دارد؟ چرا ابر احتمال جای مدار را گرفت، نقش اسپین، و ارتباطش با برق و نور و فناوری امروز.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
509,publish,اصل طرد پاولی دقیقاً چه می‌گوید؟ به زبان ساده,pauli-exclusion-principle,2026-09-03 03:15:23,2026-09-03 03:15:24,827,827,False,0,0,0,2,3,True,اینفوگرافیک آموزشی «اصل طرد پاولی دقیقاً چه می‌گوید؟ به زبان ساده»,,,اصل طرد پاولی چه می‌گوید و چرا اجسام از هم رد نمی‌شوند؟ فرق فرمیون و بوزون، و نقش این اصل در ساختار اتم و پایداری ستاره‌ها.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
512,publish,رمزنگاری کوانتومی و آیندهٔ امنیت اینترنت,quantum-cryptography-internet-security,2026-09-03 03:11:54,2026-09-03 03:11:55,1059,1059,False,0,0,0,0,0,False,,,,رمزنگاری کوانتومی چطور امنیت را تضمین می‌کند؟ توزیع کلید کوانتومی، چرا استراق سمع ردپا می‌گذارد، و محدودیت‌های عملی.,0,False,red,فاقد بخش منابع | فاقد تصویر شاخص | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
518,publish,چگونه ادعای شبه‌علمی را در یک جمله تشخیص دهیم,spot-pseudoscience-one-sentence,2026-09-03 03:13:24,2026-09-03 03:13:24,940,940,False,0,0,0,1,0,True,اینفوگرافیک آموزشی «چگونه ادعای شبه‌علمی را در یک جمله تشخیص دهیم»,,,چطور با یک جمله شبه‌علم کوانتومی را تشخیص دهیم؟ آزمون ابطال‌پذیری و نشانهٔ استفادهٔ تزئینی از واژه‌های علمی.,0,False,red,فاقد بخش منابع | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
