همه ایرادات qpedia.ir — 2026-09-21 — 1725 مورد — قابل کپی
فرمت: [severity] code | slug | title | location | evidence | fix
[med] K02 | quantum-spin | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«اسپین چرخشی چرخش نیست» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | quantum-spin-liquid | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«مایع اسپینی کوانتومی ماده ای» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | quantum-state | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«حالت کوانتومی الکترون کجاست پرسش» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | quantum-superposition | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«برهم نهی کوانتومی سکهٔ چرخان،» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | quantum-thermodynamics | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«ترمودینامیک کوانتومی موتوری اندازهٔ یک» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | quantum-time-travel | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«سفر زمان فیزیک کوانتوم» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | quantum-tunneling | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«تونل زنی کوانتومی پدیده ای» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | quantum-understanding-achievement | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«نفهمیدنِ درست کوانتوم، خودش یک» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | qubit | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«کیوبیت بیت کوانتومی یک بیت» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | qubit-types-compared | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«سه جور کیوبیت ابررسانا، یون» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | room-temperature-superconductor | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«ابررسانای دمای اتاق درس LK-99» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | schrodinger-life-equation | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«شرودینگر زندگی، معادله گربه ای» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | simulation-hypothesis-quantum | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«جهان یک شبیه سازی نقد» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | solar-cells-photoelectric | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«پنل خورشیدی اثر فوتوالکتریک تبدیل» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | spot-pseudoscience-one-sentence | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«ادعای شبه علمی یک جمله» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | string-theory-quantum | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«نظریهٔ ریسمان کوانتوم جهان جنس» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | superfluidity | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«ابرشارگی مایعی لیوان بالا می» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | superposition-explained | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«برهم نهی وقتی یک ذره» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | time-crystal | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«کریستال زمان ماده ای زمان» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | topological-quantum-computing | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«کامپیوتر توپولوژیک گره ای خطا» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | topological-superconductivity | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«ابررسانایی توپولوژیک زوج گره لبه» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | transistor-quantum | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«ترانزیستور کوانتوم جیب شما» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | variational-quantum-eigensolver | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«الگوریتم VQE» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | wave-function | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«تابع موج کامل ترین نقشهٔ» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | wave-particle-duality | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«دوگانگی موج ذره» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | wheeler-delayed-choice | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«انتخاب تأخیری ویلر فوتون قبل» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | why-large-objects-dont-superpose | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«برهم نهی ، اشیای بزرگ» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | why-quantum-math-works | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«ریاضیات کوانتوم درست ولی فهمش» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | wigner-friend | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«پارادوکس دوست ویگنر واقعیت همه» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | willow-chip | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«تراشهٔ ویلو گوگل واقعاً چیزی» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K02 | zero-point-energy-scam | کلیدواژه کانونی در عنوان نیست | loc:post_title | ev:kw=«انرژی نقطهٔ صفر افسانهٔ انرژی» | fix:کلیدواژه را به‌طور طبیعی در عنوان بیاورید
[med] K04 | aharonov-bohm-effect | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«اثر آهارونوف-بوهم فاز بدون میدان» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | anomalous-magnetic-moment | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«گشتاور مغناطیسی ناهنجار» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | aspect-experiment-1982 | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«آزمایش آسپه ۱۹۸۲» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | atomic-clock-gps | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«ساعت اتمی جی پی اس» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | attosecond-nobel-2023 | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«نوبل فیزیک ۲۰۲۳ عکاسی حرکت» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | bb84-protocol | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«پروتکل BB84 قفل فوتون نه» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | bell-experiments | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«آزمایش های بل درهم تنیدگی» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | bell-inequality | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«نامساوی بل» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | bird-quantum-compass | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«قطب نمای پرندگان» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | bitcoin-quantum-threat | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«کامپیوتر کوانتومی بیت کوین نابود» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | black-hole-information-paradox | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«پارادوکس اطلاعات سیاه چاله معمای» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | bohr-atomic-model | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«مدل اتمی بور» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | bohr-complementarity | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«نیلز بور اصل تکمیل یک» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | born-probability | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«ماکس بورن تفسیر احتمالاتی مربع» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | brain-quantum-phenomena | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«مغز انسان پدیده های کوانتومی» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
[med] K04 | casimir-effect | کلیدواژه در پاراگراف آغازین نیست | loc:پاراگراف آغازین | ev:kw=«اثر کازیمیر» | fix:در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
